,index,Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
2117,174020,174021,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Western Visayas,,,,,,0.968999981880188,0.928600013256073,,0.964399993419647,0.671700000762939,0.844500005245209,11.2792997360229,,0.0502000004053116,0.031300000846386,0.0,,33.0,35.0,,107.0,107.0,90.0,47.0,,47.0,65.0,47.0,,,,,,0.0,52.0,,,,,0.574000000953674,43.0,0.574000000953674,43.0,0.532700002193451,34.0,0.0211999993771315,564.0,0.478700011968613,144.0,1.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,
2118,174021,174022,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 3,Zamboanga Peninsula,,,,,,,,,0.89520001411438,0.477899998426437,0.615199983119965,,,,,,,,,,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,0.0340999998152256,249.0,0.507000029087067,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,174022,174023,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Autonomous Region In Muslim Mindanao,,,,,,,,,0.985400021076202,0.764400005340576,0.882300019264221,,,,,,,,,,46.0,46.0,37.0,,,,,,,,,,,,,,,,,,,,,,,0.0526000000536442,221.0,0.49439999461174,54.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
2120,174023,174024,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Bicol,,,,,,0.962599992752075,0.964600026607513,0.937300026416779,0.984499990940094,0.792500019073486,0.927999973297119,12.668999671936,,0.0049999998882412,0.0220999997109175,0.0386000014841557,,53.0,44.0,36.0,146.0,146.0,106.0,57.0,,57.0,92.0,70.0,,,,,,0.0,70.0,,,,,0.656499981880188,49.0,0.656499981880188,49.0,0.577099978923798,53.0,0.0381999984383583,801.0,0.591600000858307,203.0,1.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,
2121,174024,174025,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Cagayan Valley,,,,,,0.967899978160858,0.984600007534027,0.965799987316132,0.98470002412796,0.709200024604797,0.858699977397919,12.8306999206543,,0.0,0.0003999999898951,0.029899999499321,,66.0,52.0,49.0,179.0,179.0,132.0,69.0,,69.0,96.0,82.0,,,,,,0.0,70.0,,,,,0.63919997215271,63.0,0.63919997215271,63.0,0.670199990272522,65.0,0.0480000004172325,950.0,0.515699982643127,224.0,1.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,
2122,174025,174026,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Calabarzon,,,,,,,0.91949999332428,0.884299993515015,0.982200026512146,0.751800000667572,0.768400013446808,12.6632995605469,,0.0,0.0109000001102686,0.0,,,32.0,37.0,101.0,101.0,89.0,48.0,,48.0,78.0,43.0,,,,,,0.0071000000461936,59.0,,,,,0.373499989509583,41.0,0.373499989509583,41.0,0.575699985027313,47.0,0.0135000003501773,574.0,0.388999998569489,143.0,1.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
2123,174026,174027,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Caraga,,,,,,0.954100012779236,0.889599978923798,0.80510002374649,0.951300024986267,0.774600028991699,0.884899973869324,12.3264999389648,,0.0203000009059906,0.0474000014364719,0.0,,31.0,42.0,32.0,111.0,111.0,84.0,47.0,,47.0,70.0,49.0,,,,,,0.0,49.0,,,,,0.620800018310547,37.0,0.620800018310547,37.0,0.616199970245361,31.0,0.0308999996632338,592.0,0.522700011730194,153.0,1.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,
2124,174027,174028,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Central Luzon,,,,,,1.0,0.92519998550415,0.8682000041008,0.988699972629547,0.75220000743866,0.833599984645844,11.5937995910645,,0.0074999998323619,0.0307000000029802,0.0410999990999699,0.0432999990880489,85.0,77.0,82.0,259.0,259.0,221.0,122.0,,122.0,147.0,112.0,31.0,,,,,0.0010000000474974,104.0,,,,,0.530600011348724,99.0,0.530600011348724,99.0,0.350100010633469,62.0,0.0173000004142523,1300.0,0.568199992179871,316.0,1.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,
2125,174028,174029,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Central Visayas,,,,,,,,,1.0,0.698000013828278,0.905099987983704,,,,0.0939999967813492,,,,,,71.0,71.0,61.0,,,,55.0,,,,,,,0.0166999995708466,34.0,,,,,0.504899978637695,34.0,0.504899978637695,34.0,0.627099990844727,30.0,0.045499999076128,463.0,0.541299998760223,101.0,1.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,
2126,174029,174030,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Cordillera,,,,,,1.0,0.954100012779236,0.979499995708466,0.985599994659424,0.888599991798401,0.943099975585938,13.1951999664307,,0.0186000000685453,0.014299999922514,0.0529999993741512,,44.0,38.0,32.0,141.0,141.0,148.0,75.0,,75.0,95.0,70.0,,,,,,0.0097000002861022,78.0,,,,,0.627399981021881,74.0,0.627399981021881,74.0,0.519599974155426,63.0,0.0524999983608723,840.0,0.49779999256134,193.0,1.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,
2127,174030,174031,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Davao,,,,,,,,,,,0.948300004005432,,,,0.0,,,,,,,,48.0,,,,31.0,,,,,,,,,,,,,0.498499989509583,33.0,0.498499989509583,33.0,,,0.0283000003546476,257.0,0.421200007200241,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,174031,174032,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Eastern Visayas,,,,,,0.961300015449524,0.82669997215271,0.800899982452393,0.969799995422363,0.703299999237061,0.799000024795532,12.7712001800537,,0.0,0.0366999991238117,0.0,,57.0,47.0,43.0,154.0,154.0,123.0,61.0,,61.0,105.0,83.0,,,,,,0.0,78.0,,,,,0.501699984073639,62.0,0.501699984073639,62.0,0.729600012302399,55.0,0.0447999984025955,901.0,0.493499994277954,234.0,1.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,
2129,174032,174033,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Ilocos,,,,,,0.941799998283386,0.945699989795685,0.956099987030029,0.982100009918213,0.852400004863739,0.937600016593933,12.7587995529175,,0.0232999995350838,0.0137000000104308,0.0406000018119812,,41.0,51.0,51.0,163.0,163.0,153.0,80.0,,80.0,106.0,52.0,,,,,,0.0,72.0,,,,,0.475300014019012,73.0,0.475300014019012,73.0,0.448300004005432,57.0,0.0195000004023314,975.0,0.486200004816055,198.0,1.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,
2130,174033,174034,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Mimaropa,,,,,,0.984799981117249,0.969600021839142,0.926999986171722,0.961300015449524,0.802600026130676,0.941600024700165,12.6983003616333,,0.0164000000804663,0.0722000002861023,0.0241999998688698,,,36.0,36.0,100.0,100.0,76.0,40.0,,40.0,60.0,45.0,,,,,,0.0,50.0,,,,,0.846700012683868,36.0,0.846700012683868,36.0,0.660399973392487,36.0,0.0513999983668327,582.0,0.541400015354156,132.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2131,174034,174035,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Northern Mindanao,,,,,,,,,0.985300004482269,0.711899995803833,0.759700000286102,,,,0.0438000001013279,0.0086000002920627,,,,,71.0,71.0,58.0,,,,46.0,32.0,,,,,,,,,,,,0.561299979686737,30.0,0.561299979686737,30.0,,,0.0355000011622906,383.0,0.551500022411346,95.0,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,
2132,174035,174036,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Soccsksargen,,,,,,,,,0.949000000953674,0.702300012111664,0.86379998922348,,,,0.0068999999202787,0.0164000000804663,,,,,50.0,50.0,30.0,,,,39.0,37.0,,,,,,,,,,,,,,,,,,0.0296000000089407,312.0,0.531000018119812,92.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,
2133,174036,174037,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Western Visayas,,,,,,0.971300005912781,0.773699998855591,0.948899984359741,1.0,0.667699992656708,0.938000023365021,13.225700378418,,0.0,0.0111999996006489,0.0,,37.0,35.0,31.0,105.0,105.0,86.0,41.0,,41.0,69.0,41.0,,,,,,0.0,44.0,,,,,0.786499977111816,45.0,0.786499977111816,45.0,0.698800027370453,49.0,0.0192000009119511,631.0,0.52020001411438,147.0,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
2134,174037,174038,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 4,Zamboanga Peninsula,,,,,,,,,,,0.849399983882904,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,0.0204000007361174,226.0,0.35479998588562,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,174038,174039,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Bicol,,,,,,,,,1.0,0.783100008964539,,,,,,,,,,,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,0.0526000000536442,186.0,0.558399975299835,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,174039,174040,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Cagayan Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172000005841255,128.0,0.433400005102158,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,174040,174041,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Calabarzon,,,,,,0.983900010585785,0.913299977779388,0.890200018882751,0.985099971294403,0.817200005054474,0.915300011634827,12.2119998931885,,0.0078999996185302,0.0421999990940094,0.0320999994874001,,55.0,55.0,54.0,196.0,196.0,218.0,111.0,,111.0,129.0,71.0,,,,,,0.0,81.0,,,,,0.554199993610382,107.0,0.554199993610382,107.0,0.282099992036819,91.0,0.025000000372529,1106.0,0.461199998855591,236.0,1.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,
2138,174041,174042,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Caraga,,,,,,,,,0.9932000041008,0.739799976348877,0.904500007629395,,,,0.0267999991774559,,,,,,56.0,56.0,55.0,,,,40.0,,,,,,,,,,,,,,,,,,,0.0408000014722347,316.0,0.486400008201599,75.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
2139,174042,174043,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Central Luzon,,,,,,0.955200016498566,0.847299993038177,0.847500026226044,0.99099999666214,0.711000025272369,0.86269998550415,11.7795000076294,,0.0,0.090999998152256,0.0266999993473291,,84.0,82.0,81.0,281.0,281.0,246.0,134.0,,134.0,180.0,120.0,,,,,,0.0,132.0,,,,,0.371800005435944,112.0,0.371800005435944,112.0,0.339399993419647,122.0,0.0153000000864267,1572.0,0.5310999751091,359.0,1.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,
2140,174043,174044,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Central Visayas,,,,,,,,0.878199994564056,0.974799990653992,0.677299976348877,0.782700002193451,12.2276000976562,,0.025000000372529,0.0458999983966351,0.0148999998345971,,,,30.0,73.0,73.0,91.0,34.0,,34.0,52.0,37.0,,,,,,0.0,31.0,,,,,0.42739999294281,57.0,0.42739999294281,57.0,0.575399994850159,38.0,0.0092000002041459,473.0,0.548699975013733,106.0,1.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
2141,174044,174045,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Cordillera,,,,,,,,,0.969900012016296,0.84799998998642,0.943599998950958,13.2988996505737,,0.0,0.0,,,,,,80.0,80.0,77.0,38.0,,38.0,38.0,,,,,,,,,,,,,0.536099970340729,39.0,0.536099970340729,39.0,0.643499970436096,33.0,0.0542000010609627,383.0,0.49549999833107,80.0,1.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,
2142,174045,174046,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Davao,,,,,,,,,1.0,0.84850001335144,0.989799976348877,,,,0.0586000010371208,0.0,,,,,57.0,57.0,56.0,,,,45.0,30.0,,,,,,0.0,39.0,,,,,0.841400027275085,31.0,0.841400027275085,31.0,0.729600012302399,40.0,0.0337000004947186,383.0,0.480599999427795,89.0,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,
2143,174046,174047,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Eastern Visayas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522999987006187,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,174047,174048,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Ilocos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322999991476536,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,174048,174049,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Mimaropa,,,,,,,,,0.939800024032593,0.688099980354309,0.930499970912933,,,,,0.0229000002145767,,,,,55.0,55.0,35.0,,,,,36.0,,,,,,,,,,,,,,,,,,0.0171000007539988,287.0,0.564499974250793,74.0,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,
2146,174049,174050,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,National Capital,,,,,,0.955399990081787,0.871500015258789,0.868900001049042,0.966400027275085,0.757099986076355,0.903599977493286,12.9013996124268,,0.00089999998454,0.0218000002205372,0.0197000000625849,0.0908999964594841,195.0,235.0,213.0,685.0,685.0,591.0,308.0,,308.0,387.0,239.0,69.0,,,,,0.0093999998643994,246.0,,,,,0.558799982070923,284.0,0.558799982070923,284.0,0.456299990415573,276.0,0.0430999994277954,3461.0,0.498800009489059,790.0,1.0,523.0,,,,,,,,,,,,,,,,,,,,,,,,
2147,174050,174051,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Northern Mindanao,,,,,,,,,0.977199971675873,0.795499980449677,0.870100021362305,12.0249004364014,,0.0,0.0377000011503696,,,,,,57.0,57.0,57.0,31.0,,31.0,53.0,,,,,,,0.0,35.0,,,,,,,,,,,0.0357999987900257,364.0,0.409599989652634,88.0,1.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,
2148,174051,174052,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Soccsksargen,,,,,,,,,0.964399993419647,0.701799988746643,0.871399998664856,13.2829999923706,,0.0,0.0,0.0515000000596046,,,,,69.0,69.0,50.0,30.0,,30.0,37.0,48.0,,,,,,0.0,41.0,,,,,,,,,,,0.0458000004291534,363.0,0.598100006580353,104.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,
2149,174052,174053,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Western Visayas,,,,,,,,,0.935800015926361,0.725199997425079,0.864499986171722,12.7699003219604,,0.0168999992311001,0.0362999998033047,0.0288999993354082,,,,,85.0,85.0,74.0,45.0,,45.0,39.0,35.0,,,,,,,,,,,,,,,,0.467700004577637,32.0,0.0271000005304813,420.0,0.605400025844574,93.0,1.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,
2150,174053,174054,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 4,Zamboanga Peninsula,,,,,,,,,0.960200011730194,0.851300001144409,0.917100012302399,,,,,,,,,,34.0,34.0,44.0,,,,,,,,,,,,,,,,,,,,,,,0.0452000014483929,223.0,0.410199999809265,33.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2151,174054,174055,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Autonomous Region In Muslim Mindanao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307000000029802,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,174055,174056,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Bicol,,,,,,,0.889699995517731,,0.995800018310547,0.71670001745224,0.871999979019165,12.1440000534058,,0.0107000004500151,0.0186999998986721,0.0278999991714954,,,33.0,,96.0,96.0,73.0,39.0,,39.0,55.0,49.0,,,,,,0.025000000372529,45.0,,,,,0.907500028610229,34.0,0.907500028610229,34.0,0.987299978733063,37.0,0.0223999992012978,530.0,0.500899970531464,129.0,1.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,
2153,174056,174057,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Cagayan Valley,,,,,,1.0,0.901700019836426,0.894200026988983,0.987299978733063,0.767799973487854,0.97350001335144,13.7639999389648,,0.0261000003665686,0.0,0.0185000002384186,,61.0,40.0,38.0,148.0,148.0,107.0,67.0,,67.0,75.0,78.0,,,,,,0.0,62.0,,,,,0.842499971389771,40.0,0.842499971389771,40.0,0.871200025081635,44.0,0.0348000004887581,781.0,0.712999999523163,191.0,1.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,
2154,174057,174058,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Calabarzon,,,,,,1.0,,,1.0,0.878000020980835,0.985300004482269,13.8212995529175,,0.0,0.0038999998942017,0.0,,46.0,,,95.0,95.0,88.0,47.0,,47.0,69.0,55.0,,,,,,0.0,55.0,,,,,0.741999983787537,41.0,0.741999983787537,41.0,0.777999997138977,56.0,0.0215000007301569,609.0,0.521000027656555,157.0,1.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,
2155,174058,174059,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Caraga,,,,,,,,,1.0,0.744099974632263,1.0,,,,0.0260000005364418,,,,,,45.0,45.0,48.0,,,,36.0,,,,,,,,,,,,,0.935599982738495,30.0,0.935599982738495,30.0,,,0.0175999999046326,320.0,0.515999972820282,77.0,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
2156,174059,174060,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Central Luzon,,,,,,1.0,1.0,0.957499980926514,0.985599994659424,0.873199999332428,0.978100001811981,13.2930002212524,,0.0285999998450279,0.0065999999642372,0.0,,48.0,46.0,54.0,167.0,167.0,136.0,88.0,,88.0,65.0,60.0,,,,,,0.0,48.0,,,,,0.814999997615814,48.0,0.814999997615814,48.0,0.798900008201599,53.0,0.0401000007987022,798.0,0.623600006103516,163.0,1.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,
2157,174060,174061,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Central Visayas,,,,,,,,,0.999300003051758,0.656899988651276,0.936900019645691,,,,0.0395999997854233,0.049100000411272,,,,,57.0,57.0,57.0,,,,38.0,34.0,,,,,,0.0,31.0,,,,,0.733799993991852,30.0,0.733799993991852,30.0,,,0.0315000005066395,420.0,0.556999981403351,86.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
2158,174061,174062,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Cordillera,,,,,,,,,0.992799997329712,0.813700020313263,0.977999985218048,13.2606000900269,,0.0,0.0165999997407198,0.0,,,,,83.0,83.0,76.0,38.0,,38.0,38.0,34.0,,,,,,,,,,,,0.843100011348724,38.0,0.843100011348724,38.0,,,0.0684999972581863,470.0,0.58459997177124,92.0,1.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,
2159,174062,174063,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Davao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,174063,174064,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Eastern Visayas,,,,,,0.977699995040894,0.868799984455109,0.774800002574921,0.962800025939941,0.819700002670288,0.961000025272369,13.3613996505737,,0.0131999999284744,0.0,0.0119000002741814,,41.0,33.0,30.0,104.0,104.0,75.0,41.0,,41.0,64.0,54.0,,,,,,0.0,54.0,,,,,0.859600007534027,34.0,0.859600007534027,34.0,0.845600008964539,36.0,0.0522999987006187,602.0,0.596300005912781,151.0,1.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,
2161,174064,174065,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Ilocos,,,,,,0.988300025463104,0.935000002384186,0.892599999904633,0.984399974346161,0.820999979972839,0.932299971580505,12.9771995544434,,0.0255999993532896,0.0527000017464161,0.0241999998688698,,45.0,43.0,39.0,139.0,139.0,118.0,67.0,,67.0,84.0,64.0,,,,,,0.0239000003784895,64.0,,,,,0.873600006103516,51.0,0.873600006103516,51.0,0.806599974632263,61.0,0.0498999990522861,818.0,0.58899998664856,171.0,1.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,
2162,174065,174066,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Mimaropa,,,,,,0.977299988269806,,,0.977299988269806,0.790899991989136,0.97759997844696,,,,0.043699998408556,0.0120000001043081,,35.0,,,75.0,75.0,39.0,,,,49.0,52.0,,,,,,0.0,40.0,,,,,,,,,,,0.0472999997437,411.0,0.590099990367889,115.0,1.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,
2163,174066,174067,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Northern Mindanao,,,,,,,,,0.981100022792816,0.819000005722046,0.920000016689301,,,,0.0,,,,,,52.0,52.0,58.0,,,,38.0,,,,,,,,,,,,,0.860499978065491,38.0,0.860499978065491,38.0,,,0.0582999996840954,341.0,0.533900022506714,85.0,1.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,
2164,174067,174068,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Soccsksargen,,,,,,,,,1.0,0.681999981403351,1.0,,,,,,,,,,40.0,40.0,31.0,,,,,,,,,,,,,,,,,,,,,,,0.0551999993622303,265.0,0.532800018787384,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,174068,174069,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Western Visayas,,,,,,,,,0.989600002765656,0.803399980068207,0.955699980258942,13.8379001617432,,0.0212999992072582,0.0098999999463558,0.0,,,,,110.0,110.0,82.0,50.0,,50.0,51.0,40.0,,,,,,0.0,32.0,,,,,0.797299981117249,32.0,0.797299981117249,32.0,,,0.0535999983549118,568.0,0.613099992275238,128.0,1.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,
2166,174069,174070,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Rural,Quintile 5,Zamboanga Peninsula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0687000006437302,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,174070,174071,PHL,Eastern and South-eastern Asia,Lower middle income,Philippines,DHS,2017,,1,Location & Region & Wealth,,Urban,Quintile 5,Autonomous Region In Muslim Mindanao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
